id	name	prefix	chi2	pval
3603	4.1-ngram.next_system_utterance__sorry cantonese restaurant	4.1	3.6977	0.2960
3604	4.1-ngram.next_system_utterance__sorry cantonese	4.1	3.6977	0.2960
3605	4.1-ngram.next_system_utterance__lodge restaurant nice	4.1	3.6967	0.2961
3606	4.1-ngram.next_system_utterance__polish restaurant matches	4.1	3.6911	0.2968
3607	8.1-lda_feature.next_user_utterance__topic_15	8.1	3.6893	0.2970
3608	4.1-ngram.next_system_utterance__swiss	4.1	3.6873	0.2973
3609	4.1-ngram.next_system_utterance__town cheap	4.1	3.6841	0.2977
3610	4.1-ngram.next_system_utterance__town cheap price	4.1	3.6841	0.2977
3611	4.1-ngram.next_system_utterance__bistro moderate price	4.1	3.6788	0.2983
3612	4.1-ngram.next_system_utterance__bistro moderate	4.1	3.6788	0.2983
3613	4.1-ngram.next_system_utterance__west town cheap	4.1	3.6783	0.2984
3614	5-phrase_feature__noun_phrases__current_user_utterance__european	5	3.6736	0.2989
3615	4.1-ngram.current_user_utterance__like moderately priced	4.1	3.6692	0.2995
3616	4.1-ngram.current_user_utterance__like moderately	4.1	3.6692	0.2995
3617	4.1-ngram.next_system_utterance__serves gastropub food	4.1	3.6683	0.2996
3618	4.1-ngram.next_system_utterance__serves gastropub	4.1	3.6683	0.2996
3619	4.1-ngram.next_user_utterance__hungarian food	4.1	3.6500	0.3018
3620	4.1-ngram.next_user_utterance__turkish food	4.1	3.6433	0.3026
3621	4.1-ngram.next_system_utterance__golden house	4.1	3.6308	0.3042
3622	4.1-ngram.current_user_utterance__jamaican restaurant	4.1	3.6286	0.3045
3623	4.1-ngram.current_user_utterance__looking south	4.1	3.6246	0.3050
3624	4.1-ngram.current_user_utterance__um address	4.1	3.6240	0.3050
3625	4.1-ngram.current_user_utterance__does serve	4.1	3.6240	0.3050
3626	4.1-ngram.next_system_utterance__restaurant 01223 355166	4.1	3.6154	0.3061
3627	4.1-ngram.next_system_utterance__lodge restaurant 01223	4.1	3.6154	0.3061
3628	4.1-ngram.next_system_utterance__number cambridge lodge	4.1	3.6154	0.3061
3629	4.1-ngram.next_system_utterance__355166	4.1	3.6154	0.3061
3630	4.1-ngram.next_system_utterance__01223 355166	4.1	3.6154	0.3061
3631	4.1-ngram.current_user_utterance__world	4.1	3.6151	0.3061
3632	8.1-lda_feature.next_user_utterance__topic_2	8.1	3.6069	0.3072
3633	4.1-ngram.next_user_utterance__um address	4.1	3.6069	0.3072
3634	4.1-ngram.next_user_utterance__restaurant serving asian	4.1	3.5936	0.3088
3635	4.1-ngram.next_system_utterance__british restaurant north	4.1	3.5892	0.3094
3636	4.1-ngram.current_user_utterance__pan asian food	4.1	3.5863	0.3097
3637	4.1-ngram.next_system_utterance__curry garden great	4.1	3.5840	0.3100
3638	4.1-ngram.current_user_utterance__basque	4.1	3.5825	0.3102
3639	4.1-ngram.current_user_utterance__basque food	4.1	3.5825	0.3102
3640	4.1-ngram.current_user_utterance__french	4.1	3.5773	0.3109
3641	4.1-ngram.next_user_utterance__restaurant serves	4.1	3.5770	0.3109
3642	4.1-ngram.current_user_utterance__need moderately priced	4.1	3.5761	0.3110
3643	4.1-ngram.current_user_utterance__need moderately	4.1	3.5761	0.3110
3644	4.1-ngram.next_system_utterance__fusion food	4.1	3.5601	0.3131
3645	4.1-ngram.next_system_utterance__serving fusion	4.1	3.5601	0.3131
3646	4.1-ngram.next_system_utterance__serving fusion food	4.1	3.5601	0.3131
3647	4.1-ngram.next_system_utterance__restaurant serving fusion	4.1	3.5601	0.3131
3648	4.1-ngram.next_system_utterance__saint andrews	4.1	3.5600	0.3131
3649	4.1-ngram.next_system_utterance__andrews	4.1	3.5600	0.3131
3650	4.1-ngram.next_system_utterance__andrews street	4.1	3.5600	0.3131
3651	4.1-ngram.next_system_utterance__saint andrews street	4.1	3.5600	0.3131
3652	7-syntactic_feature__subj_word__next_system_utterance__cookhouse	7	3.5582	0.3133
3653	5-phrase_feature__noun_phrases__next_system_utterance__Millers_Yard_City	5	3.5582	0.3133
3654	7-syntactic_feature__root_word__next_system_utterance__323178	7	3.5582	0.3133
3655	6-entity_feature__entity__next_system_utterance__40428_NUMBER	6	3.5582	0.3133
3656	6-entity_feature__entity__next_system_utterance__323178_NUMBER	6	3.5582	0.3133
3657	5-phrase_feature__noun_phrases__next_system_utterance__noodle	5	3.5582	0.3133
3658	5-phrase_feature__noun_phrases__next_system_utterance__Downing_Street	5	3.5582	0.3133
3659	7-syntactic_feature__root_word__next_system_utterance__40210	7	3.5582	0.3133
3660	5-phrase_feature__noun_phrases__next_system_utterance__Plaza	5	3.5582	0.3133
3661	5-phrase_feature__noun_phrases__next_system_utterance__Plaza_Hotel	5	3.5582	0.3133
3662	6-entity_feature__entity__next_system_utterance__Victoria_Road_Chesterton_LOCATION	6	3.5582	0.3133
3663	7-syntactic_feature__subj_word__next_system_utterance__uno	7	3.5582	0.3133
3664	5-phrase_feature__noun_phrases__next_system_utterance__Crescent_City	5	3.5582	0.3133
3665	5-phrase_feature__noun_phrases__next_system_utterance__Crescent_City_Centre	5	3.5582	0.3133
3666	5-phrase_feature__noun_phrases__next_system_utterance__Crowne	5	3.5582	0.3133
3667	5-phrase_feature__noun_phrases__next_system_utterance__U.Y	5	3.5582	0.3133
3668	5-phrase_feature__noun_phrases__next_system_utterance__Crowne_Plaza	5	3.5582	0.3133
3669	5-phrase_feature__noun_phrases__next_system_utterance__Crowne_Plaza_Hotel	5	3.5582	0.3133
3670	6-entity_feature__entity__next_system_utterance__35_NUMBER	6	3.5582	0.3133
3671	5-phrase_feature__noun_phrases__next_system_utterance__Rose_Crescent_City	5	3.5582	0.3133
3672	5-phrase_feature__noun_phrases__next_system_utterance__Downing	5	3.5582	0.3133
3673	5-phrase_feature__noun_phrases__next_system_utterance__Yard_City	5	3.5582	0.3133
3674	5-phrase_feature__noun_phrases__next_system_utterance__Yard_City_Centre	5	3.5582	0.3133
3675	5-phrase_feature__noun_phrases__next_system_utterance__dojo_noodle	5	3.5582	0.3133
3676	5-phrase_feature__noun_phrases__next_system_utterance__dojo_noodle_bar	5	3.5582	0.3133
3677	6-entity_feature__entity__next_system_utterance__40210_NUMBER	6	3.5582	0.3133
3678	8.1-lda_feature.next_user_utterance__topic_16	8.1	3.5572	0.3134
3679	4.1-ngram.next_system_utterance__scottish	4.1	3.5550	0.3137
3680	4.1-ngram.next_system_utterance__standard east	4.1	3.5531	0.3139
3681	4.1-ngram.next_system_utterance__standard east town	4.1	3.5531	0.3139
3682	4.1-ngram.next_system_utterance__royal standard east	4.1	3.5531	0.3139
3683	5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas_food	5	3.5495	0.3144
3684	5-phrase_feature__noun_phrases__next_system_utterance__serving_christmas	5	3.5495	0.3144
3685	4.1-ngram.current_user_utterance__im looking thai	4.1	3.5464	0.3148
3686	4.1-ngram.current_user_utterance__looking thai	4.1	3.5464	0.3148
3687	4.1-ngram.current_user_utterance__looking thai food	4.1	3.5464	0.3148
3688	4.1-ngram.next_system_utterance__33	4.1	3.5430	0.3152
3689	4.1-ngram.next_system_utterance__brazilian restaurant	4.1	3.5425	0.3153
3690	4.1-ngram.next_user_utterance__fine	4.1	3.5193	0.3183
3691	4.1-ngram.next_user_utterance__afghan	4.1	3.5188	0.3183
3692	4.1-ngram.current_user_utterance__hi im looking	4.1	3.5142	0.3189
3693	4.1-ngram.current_user_utterance__hi im	4.1	3.5142	0.3189
3694	4.1-ngram.next_system_utterance__rose	4.1	3.5137	0.3190
3695	4.1-ngram.next_user_utterance__restaurant center	4.1	3.5125	0.3192
3696	4.1-ngram.current_user_utterance__romanian	4.1	3.5125	0.3192
3697	4.1-ngram.next_system_utterance__west town moderate	4.1	3.5109	0.3194
3698	5-phrase_feature__noun_phrases__next_system_utterance__thai_food	5	3.5096	0.3195
3699	4.1-ngram.current_user_utterance__looking kitalian food	4.1	3.4966	0.3212
3700	4.1-ngram.current_user_utterance__looking kitalian	4.1	3.4966	0.3212
3701	4.1-ngram.next_system_utterance__lebanese food	4.1	3.4944	0.3215
3702	4.1-ngram.next_user_utterance__lebanese food	4.1	3.4931	0.3217
3703	4.1-ngram.next_system_utterance__crossover food	4.1	3.4919	0.3218
3704	4.1-ngram.next_user_utterance__uh type	4.1	3.4866	0.3225
3705	4.1-ngram.next_system_utterance__bennys great restaurant	4.1	3.4839	0.3229
3706	4.1-ngram.next_system_utterance__frankie bennys great	4.1	3.4839	0.3229
3707	4.1-ngram.next_system_utterance__bennys great	4.1	3.4839	0.3229
3708	4.1-ngram.next_system_utterance__polish restaurant	4.1	3.4808	0.3233
3709	4.1-ngram.next_system_utterance__sorry polish restaurant	4.1	3.4808	0.3233
3710	4.1-ngram.next_system_utterance__sorry polish	4.1	3.4808	0.3233
3711	4.1-ngram.current_user_utterance__center area	4.1	3.4768	0.3238
3712	4.1-ngram.next_user_utterance__um moderate	4.1	3.4700	0.3247
3713	4.1-ngram.next_system_utterance__baba great restaurant	4.1	3.4696	0.3247
3714	4.1-ngram.next_system_utterance__ali baba great	4.1	3.4696	0.3247
3715	4.1-ngram.next_system_utterance__baba great	4.1	3.4696	0.3247
3716	4.1-ngram.next_user_utterance__restaurant north town	4.1	3.4671	0.3250
3717	4.1-ngram.next_user_utterance__restaurant north	4.1	3.4671	0.3250
3718	4.1-ngram.next_system_utterance__mexican food	4.1	3.4659	0.3252
3719	4.1-ngram.next_user_utterance__portuguese restaurant	4.1	3.4605	0.3259
3720	4.1-ngram.current_user_utterance__british	4.1	3.4555	0.3266
3721	4.1-ngram.next_system_utterance__hong house nice	4.1	3.4545	0.3267
3722	4.1-ngram.current_user_utterance__polish	4.1	3.4488	0.3275
3723	4.1-ngram.next_system_utterance__world	4.1	3.4461	0.3278
3724	4.1-ngram.next_system_utterance__looking korean restaurant	4.1	3.4431	0.3282
3725	4.1-ngram.next_system_utterance__looking korean	4.1	3.4431	0.3282
3726	4.1-ngram.next_system_utterance__korean restaurant right	4.1	3.4431	0.3282
3727	4.1-ngram.next_system_utterance__lebanese restaurant west	4.1	3.4336	0.3295
3728	4.1-ngram.next_user_utterance__bistro food	4.1	3.4330	0.3296
3729	6-entity_feature__entity__current_user_utterance__one_NUMBER	6	3.4327	0.3296
3730	4.1-ngram.next_system_utterance__greek restaurant right	4.1	3.4319	0.3297
3731	4.1-ngram.next_system_utterance__looking greek restaurant	4.1	3.4319	0.3297
3732	4.1-ngram.next_system_utterance__looking greek	4.1	3.4319	0.3297
3733	4.1-ngram.current_user_utterance__cuban	4.1	3.4254	0.3306
3734	4.1-ngram.next_user_utterance__serves international	4.1	3.4235	0.3308
3735	4.1-ngram.next_user_utterance__im looking asian	4.1	3.4215	0.3311
3736	4.1-ngram.next_user_utterance__looking asian	4.1	3.4215	0.3311
3737	7-syntactic_feature__subj_word__current_user_utterance__restaurant	7	3.4202	0.3313
3738	4.1-ngram.next_system_utterance__thong serves	4.1	3.4202	0.3313
3739	4.1-ngram.next_system_utterance__thong serves thai	4.1	3.4202	0.3313
3740	4.1-ngram.next_system_utterance__sala thong serves	4.1	3.4202	0.3313
3741	4.1-ngram.current_user_utterance__bout asian oriental	4.1	3.4199	0.3313
3742	4.1-ngram.next_system_utterance__gardenia great	4.1	3.4193	0.3314
3743	4.1-ngram.next_system_utterance__gardenia great restaurant	4.1	3.4193	0.3314
3744	4.1-ngram.next_system_utterance__garden great restaurant	4.1	3.4120	0.3324
3745	4.1-ngram.next_system_utterance__garden great	4.1	3.4120	0.3324
3746	4.1-ngram.next_system_utterance__cuban restaurant right	4.1	3.4120	0.3324
3747	4.1-ngram.next_system_utterance__looking cuban restaurant	4.1	3.4120	0.3324
3748	4.1-ngram.next_system_utterance__looking cuban	4.1	3.4120	0.3324
3749	4.1-ngram.next_system_utterance__looking restaurant east	4.1	3.4091	0.3327
3750	4.1-ngram.next_user_utterance__singaporean food	4.1	3.4090	0.3328
3751	4.1-ngram.current_user_utterance__welsh food	4.1	3.4089	0.3328
3752	4.1-ngram.next_system_utterance__looking christmas restaurant	4.1	3.4089	0.3328
3753	4.1-ngram.next_system_utterance__looking christmas	4.1	3.4089	0.3328
3754	4.1-ngram.next_system_utterance__christmas restaurant right	4.1	3.4089	0.3328
3755	4.1-ngram.next_system_utterance__town expensive	4.1	3.4060	0.3332
3756	4.1-ngram.next_system_utterance__town expensive price	4.1	3.4060	0.3332
3757	4.1-ngram.next_system_utterance__looking fusion	4.1	3.4031	0.3335
3758	4.1-ngram.next_system_utterance__looking fusion restaurant	4.1	3.4031	0.3335
3759	4.1-ngram.next_system_utterance__fusion restaurant right	4.1	3.4031	0.3335
3760	4.1-ngram.next_system_utterance__sorry spanish restaurant	4.1	3.4019	0.3337
3761	4.1-ngram.next_system_utterance__sorry spanish	4.1	3.4019	0.3337
3762	4.1-ngram.next_system_utterance__spanish restaurant	4.1	3.4019	0.3337
3763	4.1-ngram.next_system_utterance__bistro restaurant	4.1	3.4014	0.3338
3764	4.1-ngram.next_system_utterance__sorry bistro	4.1	3.4014	0.3338
3765	4.1-ngram.next_system_utterance__sorry bistro restaurant	4.1	3.4014	0.3338
3766	4.1-ngram.next_user_utterance__greek food	4.1	3.3988	0.3341
3767	4.1-ngram.current_user_utterance__english food	4.1	3.3973	0.3343
3768	4.1-ngram.next_system_utterance__standard great restaurant	4.1	3.3963	0.3345
3769	4.1-ngram.next_system_utterance__standard great	4.1	3.3963	0.3345
3770	4.1-ngram.next_system_utterance__royal standard great	4.1	3.3963	0.3345
3771	4.1-ngram.current_user_utterance__looking restaurant east	4.1	3.3895	0.3354
3772	4.1-ngram.current_user_utterance__australian food	4.1	3.3859	0.3359
3773	4.1-ngram.next_system_utterance__prince nice	4.1	3.3798	0.3367
3774	4.1-ngram.next_system_utterance__curry prince nice	4.1	3.3798	0.3367
3775	4.1-ngram.current_user_utterance__creative	4.1	3.3748	0.3374
3776	4.1-ngram.next_system_utterance__vinci pizzeria great	4.1	3.3711	0.3379
3777	4.1-ngram.next_system_utterance__chiquito restaurant	4.1	3.3710	0.3379
3778	4.1-ngram.next_system_utterance__chiquito	4.1	3.3710	0.3379
3779	4.1-ngram.next_system_utterance__restaurant bar	4.1	3.3710	0.3379
3780	4.1-ngram.next_system_utterance__chiquito restaurant bar	4.1	3.3710	0.3379
3781	4.1-ngram.current_user_utterance__european food	4.1	3.3707	0.3379
3782	4.1-ngram.next_user_utterance__catalan food	4.1	3.3695	0.3381
3783	4.1-ngram.current_user_utterance__baskaye	4.1	3.3684	0.3382
3784	4.1-ngram.current_user_utterance__baskaye food	4.1	3.3684	0.3382
3785	8.1-lda_feature.next_user_utterance__topic_18	8.1	3.3638	0.3389
3786	5-phrase_feature__noun_phrases__next_system_utterance__j_restaurant	5	3.3577	0.3397
3787	4.1-ngram.next_user_utterance__world food	4.1	3.3573	0.3398
3788	4.1-ngram.next_system_utterance__looking polynesian restaurant	4.1	3.3572	0.3398
3789	4.1-ngram.next_system_utterance__polynesian restaurant right	4.1	3.3572	0.3398
3790	4.1-ngram.next_system_utterance__looking polynesian	4.1	3.3572	0.3398
3791	4.1-ngram.next_system_utterance__phone number gardenia	4.1	3.3548	0.3401
3792	4.1-ngram.next_system_utterance__356354	4.1	3.3548	0.3401
3793	4.1-ngram.next_system_utterance__01223 356354	4.1	3.3548	0.3401
3794	4.1-ngram.next_system_utterance__number gardenia	4.1	3.3548	0.3401
3795	4.1-ngram.next_system_utterance__number gardenia 01223	4.1	3.3548	0.3401
3796	4.1-ngram.next_system_utterance__gardenia 01223	4.1	3.3548	0.3401
3797	4.1-ngram.next_system_utterance__gardenia 01223 356354	4.1	3.3548	0.3401
3798	4.1-ngram.next_user_utterance__food does serve	4.1	3.3520	0.3405
3799	4.1-ngram.next_system_utterance__sure nirala	4.1	3.3490	0.3409
3800	4.1-ngram.next_system_utterance__sure nirala milton	4.1	3.3490	0.3409
3801	7-syntactic_feature__subj_word__next_system_utterance__vin	7	3.3486	0.3409
3802	7-syntactic_feature__subj_word__next_system_utterance__cocum	7	3.3480	0.3410
3803	4.1-ngram.current_user_utterance__place serves portuguese	4.1	3.3340	0.3429
3804	4.1-ngram.next_system_utterance__meghna great restaurant	4.1	3.3308	0.3434
3805	4.1-ngram.next_system_utterance__meghna great	4.1	3.3308	0.3434
3806	4.1-ngram.next_user_utterance__north american type	4.1	3.3288	0.3437
3807	4.1-ngram.next_user_utterance__american type	4.1	3.3288	0.3437
3808	4.1-ngram.next_user_utterance__american type food	4.1	3.3288	0.3437
3809	4.1-ngram.next_system_utterance__castle street city	4.1	3.3271	0.3439
3810	4.1-ngram.next_system_utterance__castle	4.1	3.3271	0.3439
3811	4.1-ngram.next_system_utterance__castle street	4.1	3.3271	0.3439
3812	4.1-ngram.next_system_utterance__serving unusual	4.1	3.3232	0.3444
3813	4.1-ngram.next_system_utterance__restaurant serving unusual	4.1	3.3232	0.3444
3814	4.1-ngram.next_system_utterance__serving unusual food	4.1	3.3232	0.3444
3815	4.1-ngram.next_system_utterance__unusual food	4.1	3.3232	0.3444
3816	4.1-ngram.next_user_utterance__care price range	4.1	3.3219	0.3446
3817	4.1-ngram.next_system_utterance__south town cheap	4.1	3.3216	0.3447
3818	4.1-ngram.next_system_utterance__serves mexican	4.1	3.3183	0.3451
3819	4.1-ngram.next_system_utterance__bar serves mexican	4.1	3.3183	0.3451
3820	4.1-ngram.next_system_utterance__restaurant bar serves	4.1	3.3183	0.3451
3821	4.1-ngram.next_system_utterance__serves mexican food	4.1	3.3183	0.3451
3822	4.1-ngram.next_system_utterance__cotto 01223	4.1	3.3150	0.3456
3823	4.1-ngram.next_system_utterance__cotto 01223 302010	4.1	3.3150	0.3456
3824	4.1-ngram.next_system_utterance__number cotto	4.1	3.3150	0.3456
3825	4.1-ngram.next_system_utterance__phone number cotto	4.1	3.3150	0.3456
3826	4.1-ngram.next_system_utterance__number cotto 01223	4.1	3.3150	0.3456
3827	4.1-ngram.next_system_utterance__01223 302010	4.1	3.3150	0.3456
3828	4.1-ngram.next_system_utterance__302010	4.1	3.3150	0.3456
3829	8.1-lda_feature.next_user_utterance__topic_20	8.1	3.3150	0.3456
3830	7-syntactic_feature__obj_word__current_user_utterance__i	7	3.3136	0.3458
3831	4.1-ngram.next_user_utterance__dont want	4.1	3.3135	0.3458
3832	4.1-ngram.next_user_utterance__theres	4.1	3.3125	0.3459
3833	4.1-ngram.next_user_utterance__theres venue	4.1	3.3125	0.3459
3834	5-phrase_feature__noun_phrases__next_system_utterance__turkish_food	5	3.3067	0.3467
3835	4.1-ngram.next_user_utterance__welsh food	4.1	3.3044	0.3470
3836	4.1-ngram.next_user_utterance__welsh	4.1	3.3044	0.3470
3837	4.1-ngram.next_user_utterance__type food serve	4.1	3.2979	0.3479
3838	6-entity_feature__entity__next_system_utterance__84_NUMBER	6	3.2975	0.3480
3839	5-phrase_feature__noun_phrases__next_user_utterance__option	5	3.2975	0.3480
3840	7-syntactic_feature__root_word__next_system_utterance__350420	7	3.2975	0.3480
3841	6-entity_feature__entity__next_system_utterance__369299_NUMBER	6	3.2975	0.3480
3842	5-phrase_feature__noun_phrases__current_user_utterance__korean_restaurant	5	3.2975	0.3480
3843	7-syntactic_feature__root_word__next_system_utterance__350106	7	3.2975	0.3480
3844	5-phrase_feature__noun_phrases__next_system_utterance__Lensfield_Road	5	3.2975	0.3480
3845	6-entity_feature__entity__next_system_utterance__L.L_ORGANIZATION	6	3.2975	0.3480
3846	7-syntactic_feature__root_word__next_system_utterance__568988	7	3.2975	0.3480
3847	6-entity_feature__entity__next_system_utterance__83_NUMBER	6	3.2975	0.3480
3848	5-phrase_feature__noun_phrases__next_system_utterance__Lane_Fen_Ditton	5	3.2975	0.3480
3849	7-syntactic_feature__root_word__next_user_utterance__and	7	3.2975	0.3480
3850	5-phrase_feature__noun_phrases__next_system_utterance__B.D	5	3.2975	0.3480
3851	5-phrase_feature__noun_phrases__next_user_utterance__okay_um	5	3.2975	0.3480
3852	6-entity_feature__entity__next_system_utterance__350420_NUMBER	6	3.2975	0.3480
3853	5-phrase_feature__noun_phrases__next_system_utterance__N.F	5	3.2975	0.3480
3854	7-syntactic_feature__root_word__next_system_utterance__301761	7	3.2975	0.3480
3855	7-syntactic_feature__root_word__next_system_utterance__323361	7	3.2975	0.3480
3856	5-phrase_feature__noun_phrases__next_system_utterance__Market	5	3.2975	0.3480
3857	5-phrase_feature__noun_phrases__next_system_utterance__Market_Hill	5	3.2975	0.3480
3858	5-phrase_feature__noun_phrases__next_system_utterance__Lane_Fen	5	3.2975	0.3480
3859	6-entity_feature__entity__next_system_utterance__323361_NUMBER	6	3.2975	0.3480
3860	5-phrase_feature__noun_phrases__next_system_utterance__Market_Hill_City	5	3.2975	0.3480
3861	7-syntactic_feature__root_word__next_system_utterance__462354	7	3.2975	0.3480
3862	5-phrase_feature__noun_phrases__next_system_utterance__Thompsons_Lane	5	3.2975	0.3480
3863	7-syntactic_feature__root_word__next_system_utterance__461661	7	3.2975	0.3480
3864	7-syntactic_feature__root_word__next_system_utterance__369299	7	3.2975	0.3480
3865	5-phrase_feature__noun_phrases__next_system_utterance__Thompsons	5	3.2975	0.3480
3866	5-phrase_feature__noun_phrases__next_system_utterance__Thompsons_Lane_Fen	5	3.2975	0.3480
3867	6-entity_feature__entity__next_system_utterance__462354_NUMBER	6	3.2975	0.3480
3868	6-entity_feature__entity__next_system_utterance__461661_NUMBER	6	3.2975	0.3480
3869	7-syntactic_feature__root_word__next_system_utterance__88	7	3.2975	0.3480
3870	6-entity_feature__entity__next_system_utterance__568988_NUMBER	6	3.2975	0.3480
3871	7-syntactic_feature__root_word__next_system_utterance__84	7	3.2975	0.3480
3872	6-entity_feature__entity__next_system_utterance__301761_NUMBER	6	3.2975	0.3480
3873	5-phrase_feature__noun_phrases__next_system_utterance__East	5	3.2975	0.3480
3874	5-phrase_feature__noun_phrases__next_system_utterance__East_Road	5	3.2975	0.3480
3875	5-phrase_feature__noun_phrases__next_system_utterance__East_Road_City	5	3.2975	0.3480
3876	6-entity_feature__entity__next_system_utterance__Trumpington_Street_LOCATION	6	3.2975	0.3480
3877	7-syntactic_feature__root_word__next_system_utterance__83	7	3.2975	0.3480
3878	5-phrase_feature__noun_phrases__next_system_utterance__Lensfield	5	3.2975	0.3480
3879	7-syntactic_feature__root_word__next_system_utterance__40270	7	3.2975	0.3480
3880	5-phrase_feature__noun_phrases__next_system_utterance__tasty_french_food	5	3.2975	0.3480
3881	6-entity_feature__entity__next_system_utterance__183_NUMBER	6	3.2975	0.3480
3882	6-entity_feature__entity__next_system_utterance__350106_NUMBER	6	3.2975	0.3480
3883	4.1-ngram.next_system_utterance__peking	4.1	3.2961	0.3482
3884	4.1-ngram.next_system_utterance__peking restaurant	4.1	3.2961	0.3482
3885	4.1-ngram.next_system_utterance__grafton hotel restaurant	4.1	3.2896	0.3491
3886	4.1-ngram.next_system_utterance__hotel restaurant	4.1	3.2896	0.3491
3887	4.1-ngram.next_user_utterance__indian restaurant	4.1	3.2856	0.3497
3888	5-phrase_feature__noun_phrases__next_system_utterance__jinling_noodle_bar	5	3.2799	0.3504
3889	7-syntactic_feature__root_word__next_system_utterance__2	7	3.2799	0.3504
3890	6-entity_feature__entity__next_system_utterance__68_NUMBER	6	3.2799	0.3504
3891	7-syntactic_feature__root_word__next_system_utterance__169	7	3.2799	0.3504
3892	5-phrase_feature__noun_phrases__next_system_utterance__jinling	5	3.2799	0.3504
3893	4.1-ngram.next_system_utterance__looking chinese restaurant	4.1	3.2793	0.3505
3894	4.1-ngram.next_system_utterance__chinese restaurant right	4.1	3.2793	0.3505
3895	4.1-ngram.next_system_utterance__looking chinese	4.1	3.2793	0.3505
3896	7-syntactic_feature__root_word__current_user_utterance__jamaican	7	3.2717	0.3516
3897	5-phrase_feature__noun_phrases__current_user_utterance__asian_oriental_type	5	3.2717	0.3516
3898	5-phrase_feature__noun_phrases__current_user_utterance__oriental_type	5	3.2717	0.3516
3899	7-syntactic_feature__subj_word__next_user_utterance__one	7	3.2717	0.3516
3900	7-syntactic_feature__subj_word__next_user_utterance__you	7	3.2710	0.3517
3901	5-phrase_feature__noun_phrases__current_user_utterance__korean	5	3.2695	0.3519
3902	4.1-ngram.next_system_utterance__serves portuguese food	4.1	3.2554	0.3539
3903	4.1-ngram.next_system_utterance__serves portuguese	4.1	3.2554	0.3539
3904	4.1-ngram.next_user_utterance__okay whats address	4.1	3.2509	0.3545
3905	4.1-ngram.current_user_utterance__moderately restaurant	4.1	3.2487	0.3549
3906	4.1-ngram.next_system_utterance__number meghna 01223	4.1	3.2470	0.3551
3907	4.1-ngram.next_system_utterance__phone number meghna	4.1	3.2470	0.3551
3908	4.1-ngram.next_system_utterance__727410	4.1	3.2470	0.3551
3909	4.1-ngram.next_system_utterance__meghna 01223 727410	4.1	3.2470	0.3551
3910	4.1-ngram.next_system_utterance__01223 727410	4.1	3.2470	0.3551
3911	4.1-ngram.next_system_utterance__meghna 01223	4.1	3.2470	0.3551
3912	4.1-ngram.next_system_utterance__number meghna	4.1	3.2470	0.3551
3913	4.1-ngram.next_system_utterance__anatolia great restaurant	4.1	3.2456	0.3553
3914	4.1-ngram.next_system_utterance__anatolia great	4.1	3.2456	0.3553
3915	4.1-ngram.next_system_utterance__korean restaurant matches	4.1	3.2454	0.3553
3916	4.1-ngram.next_user_utterance__need	4.1	3.2447	0.3554
3917	4.1-ngram.next_system_utterance__anatolia 30 bridge	4.1	3.2441	0.3555
3918	4.1-ngram.next_system_utterance__30	4.1	3.2441	0.3555
3919	4.1-ngram.next_system_utterance__30 bridge	4.1	3.2441	0.3555
3920	4.1-ngram.next_system_utterance__30 bridge street	4.1	3.2441	0.3555
3921	4.1-ngram.next_system_utterance__anatolia 30	4.1	3.2441	0.3555
3922	8.1-lda_feature.next_user_utterance__topic_30	8.1	3.2420	0.3558
3923	4.1-ngram.next_system_utterance__expensive restaurant west	4.1	3.2418	0.3558
3924	4.1-ngram.next_system_utterance__city centre cheap	4.1	3.2391	0.3562
3925	4.1-ngram.next_system_utterance__centre cheap	4.1	3.2391	0.3562
3926	4.1-ngram.current_user_utterance__okay whats address	4.1	3.2378	0.3564
3927	4.1-ngram.next_system_utterance__16 bridge	4.1	3.2351	0.3568
3928	4.1-ngram.next_system_utterance__16 bridge street	4.1	3.2351	0.3568
3929	4.1-ngram.next_system_utterance__14	4.1	3.2351	0.3568
3930	4.1-ngram.next_system_utterance__14 16	4.1	3.2351	0.3568
3931	4.1-ngram.next_system_utterance__16	4.1	3.2351	0.3568
3932	4.1-ngram.next_system_utterance__14 16 bridge	4.1	3.2351	0.3568
3933	4.1-ngram.current_user_utterance__mexican food	4.1	3.2340	0.3569
3934	4.1-ngram.next_system_utterance__british restaurant	4.1	3.2292	0.3576
3935	4.1-ngram.next_system_utterance__bangkok	4.1	3.2263	0.3580
3936	4.1-ngram.next_system_utterance__bangkok city	4.1	3.2263	0.3580
3937	4.1-ngram.next_system_utterance__spice nice	4.1	3.2204	0.3589
3938	4.1-ngram.next_system_utterance__royal spice nice	4.1	3.2204	0.3589
3939	4.1-ngram.next_user_utterance__area town	4.1	3.2161	0.3595
3940	4.1-ngram.current_user_utterance__place	4.1	3.2151	0.3596
3941	4.1-ngram.next_system_utterance__barnwell road fen	4.1	3.2125	0.3600
3942	4.1-ngram.next_system_utterance__barnwell	4.1	3.2125	0.3600
3943	4.1-ngram.next_system_utterance__barnwell road	4.1	3.2125	0.3600
3944	4.1-ngram.next_system_utterance__galleria moderate	4.1	3.2103	0.3603
3945	4.1-ngram.next_system_utterance__graffiti expensive	4.1	3.2082	0.3606
3946	4.1-ngram.current_user_utterance__moderate priced	4.1	3.2074	0.3607
